content,score,label,text_clean,text_StopWord,text_tokens,text_steamindo
"Teruntuk hoyoverse Game nya sudah bagus event² nya seru banget lah. cuman sering kali bikin kesel mau level up karakter/weapon materialnya kadang cooldown nya lama muncul lagi atau memang susah di cari, menunggu domain untuk material nya masih menunggu hari dan resin terbatas. Saran saya kedepannya ke sesama Traveler bisa berbagi material di bag seperti : (weapon, material, artefak, makanan) yang tidak terpakai. Itu saja kekurangan yang saya alami bermain selama 3 tahun ini terimakasih 🙏🙏🙏",4,Positif,teruntuk hoyoverse game nya sudah bagus event nya seru banget lah cuman sering kali bikin kesel mau level up karakterweapon materialnya kadang cooldown nya lama muncul lagi atau memang susah di cari menunggu domain untuk material nya masih menunggu hari dan resin terbatas saran saya kedepannya ke sesama traveler bisa berbagi material di bag seperti  weapon material artefak makanan yang tidak terpakai itu saja kekurangan yang saya alami bermain selama  tahun ini terimakasih ,teruntuk hoyoverse game nya bagus event nya seru banget cuman kali bikin kesel level up karakterweapon materialnya kadang cooldown nya muncul susah cari menunggu domain material nya menunggu resin terbatas saran kedepannya traveler berbagi material bag weapon material artefak makanan terpakai kekurangan alami bermain terimakasih,"['teruntuk', 'hoyoverse', 'game', 'nya', 'bagus', 'event', 'nya', 'seru', 'banget', 'cuman', 'kali', 'bikin', 'kesel', 'level', 'up', 'karakterweapon', 'materialnya', 'kadang', 'cooldown', 'nya', 'muncul', 'susah', 'cari', 'menunggu', 'domain', 'material', 'nya', 'menunggu', 'resin', 'terbatas', 'saran', 'kedepannya', 'traveler', 'berbagi', 'material', 'bag', 'weapon', 'material', 'artefak', 'makanan', 'terpakai', 'kekurangan', 'alami', 'bermain', 'terimakasih']",untuk hoyoverse game nya bagus event nya seru banget cuman kali bikin kesel level up karakterweapon material kadang cooldown nya muncul susah cari tunggu domain material nya tunggu resin batas saran depan traveler bagi material bag weapon material artefak makan pakai kurang alami main terimakasih
game nya seru banget buat orang yg suka eksplorasi dan gacha. Dari segi gameplay juga lumayan bagus karena setiap karakter memiliki skill yg berbeda dan ada elemental reaction. Tapi yg bikin saya kesal adalah jaringan setiap selesai update selalu lag. Mungkin itu saja kalo bisa sih banyakin event yg lebih seru lagi :),4,Positif,game nya seru banget buat orang yg suka eksplorasi dan gacha dari segi gameplay juga lumayan bagus karena setiap karakter memiliki skill yg berbeda dan ada elemental reaction tapi yg bikin saya kesal adalah jaringan setiap selesai update selalu lag mungkin itu saja kalo bisa sih banyakin event yg lebih seru lagi ,game nya seru banget orang yg suka eksplorasi gacha segi gameplay lumayan bagus karakter memiliki skill yg berbeda elemental reaction yg bikin kesal jaringan selesai update lag kalo sih banyakin event yg seru,"['game', 'nya', 'seru', 'banget', 'orang', 'yg', 'suka', 'eksplorasi', 'gacha', 'segi', 'gameplay', 'lumayan', 'bagus', 'karakter', 'memiliki', 'skill', 'yg', 'berbeda', 'elemental', 'reaction', 'yg', 'bikin', 'kesal', 'jaringan', 'selesai', 'update', 'lag', 'kalo', 'sih', 'banyakin', 'event', 'yg', 'seru']",game nya seru banget orang yg suka eksplorasi gacha segi gameplay lumayan bagus karakter milik skill yg beda elemental reaction yg bikin kesal jaring selesai update lag kalo sih banyakin event yg seru
"Dari Grafik yg ok , Gameplay yg unik, Event yang beragam dan gak bosenin, Story quest yg pas dan seru, Quest yg alurnya mantap, pokonya semuanya seru abiss .... Semangat buat developernya dan terimakasih sudah memberikan konten terbaik untuk para traveler 😁😁",5,Positif,dari grafik yg ok  gameplay yg unik event yang beragam dan gak bosenin story quest yg pas dan seru quest yg alurnya mantap pokonya semuanya seru abiss  semangat buat developernya dan terimakasih sudah memberikan konten terbaik untuk para traveler ,grafik yg ok gameplay yg unik event beragam gak bosenin story quest yg pas seru quest yg alurnya mantap pokonya seru abiss semangat developernya terimakasih konten terbaik traveler,"['grafik', 'yg', 'ok', 'gameplay', 'yg', 'unik', 'event', 'beragam', 'gak', 'bosenin', 'story', 'quest', 'yg', 'pas', 'seru', 'quest', 'yg', 'alurnya', 'mantap', 'pokonya', 'seru', 'abiss', 'semangat', 'developernya', 'terimakasih', 'konten', 'terbaik', 'traveler']",grafik yg ok gameplay yg unik event agam gak bosenin story quest yg pas seru quest yg alur mantap poko seru abiss semangat developer terimakasih konten baik traveler
"Semoga aku dapat yelan, aku bakal rating bintang 5 kalau aku dapat yelan. Makasih, gamenya bagus walaupun aku susah pas puzzle aku tetap semangat. Grafiknya juga ok walau udah low. Tolong archon hydronya designya bagus biar aku semangat buat main gamenya. Terimakasih yang udah baca.",5,Positif,semoga aku dapat yelan aku bakal rating bintang  kalau aku dapat yelan makasih gamenya bagus walaupun aku susah pas puzzle aku tetap semangat grafiknya juga ok walau udah low tolong archon hydronya designya bagus biar aku semangat buat main gamenya terimakasih yang udah baca,semoga yelan rating bintang yelan makasih gamenya bagus susah pas puzzle semangat grafiknya ok udah low tolong archon hydronya designya bagus biar semangat main gamenya terimakasih udah baca,"['semoga', 'yelan', 'rating', 'bintang', 'yelan', 'makasih', 'gamenya', 'bagus', 'susah', 'pas', 'puzzle', 'semangat', 'grafiknya', 'ok', 'udah', 'low', 'tolong', 'archon', 'hydronya', 'designya', 'bagus', 'biar', 'semangat', 'main', 'gamenya', 'terimakasih', 'udah', 'baca']",moga yel rating bintang yel makasih gamenya bagus susah pas puzzle semangat grafik ok udah low tolong archon hydronya designya bagus biar semangat main gamenya terimakasih udah baca
"Bagus game nya seru banyak petualangan menarik, grafik apalagi.. Cuman sedikit kesal selalu loading lag saat main. Padahal sinyal bagus. Tolong perbaiki, yg lain udah oke bagus..",5,Positif,bagus game nya seru banyak petualangan menarik grafik apalagi cuman sedikit kesal selalu loading lag saat main padahal sinyal bagus tolong perbaiki yg lain udah oke bagus,bagus game nya seru petualangan menarik grafik cuman kesal loading lag main sinyal bagus tolong perbaiki yg udah oke bagus,"['bagus', 'game', 'nya', 'seru', 'petualangan', 'menarik', 'grafik', 'cuman', 'kesal', 'loading', 'lag', 'main', 'sinyal', 'bagus', 'tolong', 'perbaiki', 'yg', 'udah', 'oke', 'bagus']",bagus game nya seru tualang tarik grafik cuman kesal loading lag main sinyal bagus tolong baik yg udah oke bagus
"gamenya si seru ,apalagi grafiknya udh bagus tp menurut saya lebih bagus jika ada bisa multiplayer dengan orang lain ,untuk di game memang sudah ada multiplayer tetapi perlu memerlukan UID terlebih dahalu ,lebih baik jika ada tempat dimana bisa mendapat teman di dalam game dan sediakan fitur on mic/chat disaat sedang bermain dengan orang lain/mabar,segitu aja si semoga bisa secepatnya diadakan pasti bnyk orng yg menunggu.skian mksih",4,Positif,gamenya si seru apalagi grafiknya udh bagus tp menurut saya lebih bagus jika ada bisa multiplayer dengan orang lain untuk di game memang sudah ada multiplayer tetapi perlu memerlukan uid terlebih dahalu lebih baik jika ada tempat dimana bisa mendapat teman di dalam game dan sediakan fitur on micchat disaat sedang bermain dengan orang lainmabarsegitu aja si semoga bisa secepatnya diadakan pasti bnyk orng yg menungguskian mksih,gamenya si seru grafiknya udh bagus tp bagus multiplayer orang game multiplayer uid dahalu dimana teman game sediakan fitur on micchat disaat bermain orang lainmabarsegitu aja si semoga secepatnya diadakan bnyk orng yg menungguskian mksih,"['gamenya', 'si', 'seru', 'grafiknya', 'udh', 'bagus', 'tp', 'bagus', 'multiplayer', 'orang', 'game', 'multiplayer', 'uid', 'dahalu', 'dimana', 'teman', 'game', 'sediakan', 'fitur', 'on', 'micchat', 'disaat', 'bermain', 'orang', 'lainmabarsegitu', 'aja', 'si', 'semoga', 'secepatnya', 'diadakan', 'bnyk', 'orng', 'yg', 'menungguskian', 'mksih']",gamenya si seru grafik udh bagus tp bagus multiplayer orang game multiplayer uid dahalu mana teman game sedia fitur on micchat saat main orang lainmabarsegitu aja si moga cepat ada bnyk orng yg menungguskian mksih
"Sejauh ini masih lumayan namun,ada beberapa saran yang ingin saya berikan salah satunya bug sound saat mengeluarkan skill ultimate karakter kita namun hal tersebut belum pernah saya alami sebelumnya begitu pula waktu saya main dipc,tidak ada bug suara namun saat saya bermain menggunakan handphone bug itu muncul tiba² saat sedang boss fight & menggunakan skill ulti saja.Mohon untuk segera diperbaiki bug/masalah ini, Saya harap pihak COGNOSHPHERE dapat menyelesaikan masalah ini Terima Kasih.",5,Positif,sejauh ini masih lumayan namunada beberapa saran yang ingin saya berikan salah satunya bug sound saat mengeluarkan skill ultimate karakter kita namun hal tersebut belum pernah saya alami sebelumnya begitu pula waktu saya main dipctidak ada bug suara namun saat saya bermain menggunakan handphone bug itu muncul tiba saat sedang boss fight  menggunakan skill ulti sajamohon untuk segera diperbaiki bugmasalah ini saya harap pihak cognoshphere dapat menyelesaikan masalah ini terima kasih,lumayan namunada saran salah satunya bug sound mengeluarkan skill ultimate karakter alami main dipctidak bug suara bermain handphone bug muncul boss fight skill ulti sajamohon diperbaiki bugmasalah harap cognoshphere menyelesaikan terima kasih,"['lumayan', 'namunada', 'saran', 'salah', 'satunya', 'bug', 'sound', 'mengeluarkan', 'skill', 'ultimate', 'karakter', 'alami', 'main', 'dipctidak', 'bug', 'suara', 'bermain', 'handphone', 'bug', 'muncul', 'boss', 'fight', 'skill', 'ulti', 'sajamohon', 'diperbaiki', 'bugmasalah', 'harap', 'cognoshphere', 'menyelesaikan', 'terima', 'kasih']",lumayan namunada saran salah satu bug sound keluar skill ultimate karakter alami main dipctidak bug suara main handphone bug muncul boss fight skill ulti sajamohon baik bugmasalah harap cognoshphere selesai terima kasih
"Permainan ini sebenarnya sudah cukup bagus, saya suka. Tapi untuk game dengan ukuran super besar 22 giga byte lebih seperti ini, sangat sangat kurang memuaskan untuk saya. 1. Kontrol movementnya terlalu liar dan tidak bisa diatur sesuai keinginan. 2. Staminanya ditiadakan saja, terlalu cepat habis, belum juga berenang jauh stamina sudah habis dan akhirnya tenggelam, belum tinggi memanjat udah habis stamina dan akhirnya terjatuh. Dan masih banyak lagi... Kolom komentar tidak cukup",4,Positif,permainan ini sebenarnya sudah cukup bagus saya suka tapi untuk game dengan ukuran super besar  giga byte lebih seperti ini sangat sangat kurang memuaskan untuk saya  kontrol movementnya terlalu liar dan tidak bisa diatur sesuai keinginan  staminanya ditiadakan saja terlalu cepat habis belum juga berenang jauh stamina sudah habis dan akhirnya tenggelam belum tinggi memanjat udah habis stamina dan akhirnya terjatuh dan masih banyak lagi kolom komentar tidak cukup,permainan bagus suka game ukuran super giga byte memuaskan kontrol movementnya liar diatur sesuai staminanya ditiadakan cepat habis berenang stamina habis tenggelam memanjat udah habis stamina terjatuh kolom komentar,"['permainan', 'bagus', 'suka', 'game', 'ukuran', 'super', 'giga', 'byte', 'memuaskan', 'kontrol', 'movementnya', 'liar', 'diatur', 'sesuai', 'staminanya', 'ditiadakan', 'cepat', 'habis', 'berenang', 'stamina', 'habis', 'tenggelam', 'memanjat', 'udah', 'habis', 'stamina', 'terjatuh', 'kolom', 'komentar']",main bagus suka game ukur super giga byte muas kontrol movementnya liar atur sesuai stamina tiada cepat habis renang stamina habis tenggelam panjat udah habis stamina jatuh kolom komentar
"Untuk developer, semua pembaruan sudah memuaskan menurut saya, ada hal lain lagi yang perlu di perbaiki, tolong perbaiki ping di server asia khusus nya di Indonesia, ping tinggi sangat mengganggu walau saya sudah menggunakan koneksi internet yang cukup bagus, tapi ping selalu kuning terkadang merah, tambahkan juga fitur farming otomatis saat player ofline contoh mengumpulkan material, pasti sangat membantu para player² genshin impact agar bisa fokus di quest saja tidak hanya farming terusmenerus",4,Positif,untuk developer semua pembaruan sudah memuaskan menurut saya ada hal lain lagi yang perlu di perbaiki tolong perbaiki ping di server asia khusus nya di indonesia ping tinggi sangat mengganggu walau saya sudah menggunakan koneksi internet yang cukup bagus tapi ping selalu kuning terkadang merah tambahkan juga fitur farming otomatis saat player ofline contoh mengumpulkan material pasti sangat membantu para player genshin impact agar bisa fokus di quest saja tidak hanya farming terusmenerus,developer pembaruan memuaskan perbaiki tolong perbaiki ping server asia khusus nya indonesia ping mengganggu koneksi internet bagus ping kuning terkadang merah tambahkan fitur farming otomatis player ofline contoh mengumpulkan material membantu player genshin impact fokus quest farming terusmenerus,"['developer', 'pembaruan', 'memuaskan', 'perbaiki', 'tolong', 'perbaiki', 'ping', 'server', 'asia', 'khusus', 'nya', 'indonesia', 'ping', 'mengganggu', 'koneksi', 'internet', 'bagus', 'ping', 'kuning', 'terkadang', 'merah', 'tambahkan', 'fitur', 'farming', 'otomatis', 'player', 'ofline', 'contoh', 'mengumpulkan', 'material', 'membantu', 'player', 'genshin', 'impact', 'fokus', 'quest', 'farming', 'terusmenerus']",developer baru muas baik tolong baik ping server asia khusus nya indonesia ping ganggu koneksi internet bagus ping kuning terkadang merah tambah fitur farming otomatis player ofline contoh kumpul material bantu player genshin impact fokus quest farming terusmenerus
"gamenya seru, grafis mantap, dan bisa co op. tapi kenapa di game genshin impact tidak ada fitur voice chat? padahal itu sangat memudahkan traveler untuk memberi saran atau meminta saran kepada player lain, serta di sediakan features for countries agar bisa berkomunikasi voice chat dengan mudah.",5,Positif,gamenya seru grafis mantap dan bisa co op tapi kenapa di game genshin impact tidak ada fitur voice chat padahal itu sangat memudahkan traveler untuk memberi saran atau meminta saran kepada player lain serta di sediakan features for countries agar bisa berkomunikasi voice chat dengan mudah,gamenya seru grafis mantap co op game genshin impact fitur voice chat memudahkan traveler saran saran player sediakan features for countries berkomunikasi voice chat mudah,"['gamenya', 'seru', 'grafis', 'mantap', 'co', 'op', 'game', 'genshin', 'impact', 'fitur', 'voice', 'chat', 'memudahkan', 'traveler', 'saran', 'saran', 'player', 'sediakan', 'features', 'for', 'countries', 'berkomunikasi', 'voice', 'chat', 'mudah']",gamenya seru grafis mantap co op game genshin impact fitur voice chat mudah traveler saran saran player sedia features for countries komunikasi voice chat mudah
"Gamenya udah bagus, cuman. masalanya satu yaitu server gamenya tidak stabil, jadi ke ganggu saat gameplay. Saran saya coba untuk perbaiki servernya terutama asia atau semua servernya agar ping/ms bisa stabil dan player juga nyaman saat mainya. Thanks",4,Positif,gamenya udah bagus cuman masalanya satu yaitu server gamenya tidak stabil jadi ke ganggu saat gameplay saran saya coba untuk perbaiki servernya terutama asia atau semua servernya agar pingms bisa stabil dan player juga nyaman saat mainya thanks,gamenya udah bagus cuman masalanya server gamenya stabil ganggu gameplay saran coba perbaiki servernya asia servernya pingms stabil player nyaman mainya thanks,"['gamenya', 'udah', 'bagus', 'cuman', 'masalanya', 'server', 'gamenya', 'stabil', 'ganggu', 'gameplay', 'saran', 'coba', 'perbaiki', 'servernya', 'asia', 'servernya', 'pingms', 'stabil', 'player', 'nyaman', 'mainya', 'thanks']",gamenya udah bagus cuman masala server gamenya stabil ganggu gameplay saran coba baik servernya asia servernya pingms stabil player nyaman mai thanks
"Update akhir² ini mencari material untuk upgrade karakter sangat sulit di temukan dan material nya sangat terbatas, sangat membosankan jika ingin farming tapi material nya sangat sulit didapatkan. Dan satu lagi cerita dalam game saya tidak bisa mengikuti karena terlalu panjang sedangkan waktu bermain saya tidak banyak apakah tidak bisa d skip saja padahal setiap saat main saya tidak pernah membaca dialog² tersebut tapi entah kenapa semakin kesini dialog karakter semakin panjang, mohon dimengerti",1,Negatif,update akhir ini mencari material untuk upgrade karakter sangat sulit di temukan dan material nya sangat terbatas sangat membosankan jika ingin farming tapi material nya sangat sulit didapatkan dan satu lagi cerita dalam game saya tidak bisa mengikuti karena terlalu panjang sedangkan waktu bermain saya tidak banyak apakah tidak bisa d skip saja padahal setiap saat main saya tidak pernah membaca dialog tersebut tapi entah kenapa semakin kesini dialog karakter semakin panjang mohon dimengerti,update mencari material upgrade karakter sulit temukan material nya terbatas membosankan farming material nya sulit didapatkan cerita game mengikuti bermain d skip main membaca dialog kesini dialog karakter mohon dimengerti,"['update', 'mencari', 'material', 'upgrade', 'karakter', 'sulit', 'temukan', 'material', 'nya', 'terbatas', 'membosankan', 'farming', 'material', 'nya', 'sulit', 'didapatkan', 'cerita', 'game', 'mengikuti', 'bermain', 'd', 'skip', 'main', 'membaca', 'dialog', 'kesini', 'dialog', 'karakter', 'mohon', 'dimengerti']",update cari material upgrade karakter sulit temu material nya batas bosan farming material nya sulit dapat cerita game ikut main d skip main baca dialog kesini dialog karakter mohon erti
